,,Global Time,Time,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,3 Anode vSEI Length","Cell 1,3 Voltage","Cell 1,4 Anode vSEI Length","Cell 1,4 Voltage"
C62,26,268812.5865946167,1890.909090909091,13.6617218100759,13.313460555071952,13.426590831928545,14.125900039153606,1.2062129066786191e-08,3.987961998630044,1.2016172505771696e-08,3.9879619986300434,1.2019945979254377e-08,3.9879619986300425,1.2201026942087899e-08,3.987961998630044
C62,27,268885.31386734394,1963.6363636363637,13.661151794522793,13.311350021364118,13.424589602740651,14.130581817602437,1.2066749151906536e-08,3.9916757449705647,1.2020746065442956e-08,3.9916757449705664,1.202452335114962e-08,3.9916757449705664,1.2205789005426066e-08,3.9916757449705647
C62,28,268958.04114007123,2036.3636363636365,13.660667025864917,13.309584079222399,13.42291427316615,14.134507857976537,1.2071503938465926e-08,3.995216392915737,1.2025454227819425e-08,3.9952163929157374,1.2029235334673168e-08,3.995216392915738,1.2210685994915637e-08,3.9952163929157374
C62,29,269030.76841279847,2109.0909090909095,13.660272464518513,13.308180471843153,13.421581686981341,14.137638612886994,1.207637852625879e-08,3.9986120907330838,1.2030282288863836e-08,3.9986120907330838,1.2034067208874503e-08,3.9986120907330838,1.221570244306037e-08,3.9986120907330833
C62,30,269103.49568552576,2181.818181818182,13.659972102434018,13.307153335683138,13.420605268288547,14.139942529824298,1.2081359092501147e-08,4.001888141657814,1.2035216596561702e-08,4.001888141657814,1.2039005307948294e-08,4.0018881416578145,1.22208240302141e-08,4.0018881416578145
C62,31,269176.22295825306,2254.545454545455,13.659768959533318,13.306513250864315,13.419995067437727,14.141395958394641,1.2086433063068615e-08,4.005067216681607,1.2040244726658695e-08,4.005067216681607,1.2044037195057083e-08,4.005067216681608,1.2226037751483164e-08,4.005067216681607
C62,32,269248.9502309803,2327.2727272727275,13.659665092881784,13.306267325389896,13.419757839408577,14.141982978549738,1.2091589140848051e-08,4.008169613320799,1.2045355509224983e-08,4.008169613320798,1.2049151689609577e-08,4.008169613320798,1.2231331942723513e-08,4.008169613320798
C62,33,269321.6775037076,2400.0,13.659661613640438,13.306419295146489,13.41989713754506,14.141695189898014,1.2096817295878464e-08,4.011213483481411,1.2050539021767941e-08,4.011213483481412,1.205433886048968e-08,4.01121348348141,1.2236696265605507e-08,4.011213483481411
C62,34,269394.4047764349,2472.727272727273,13.659758724651184,13.306969701467075,13.420413480820407,14.140531329291337,1.2102108581894138e-08,4.0142150439824515,1.2055786405167492e-08,4.0142150439824515,1.205958984146159e-08,4.014215043982452,1.2242121524440588e-08,4.014215043982452
C62,35,269467.1320491621,2545.4545454545455,13.65995575291774,13.307916006360468,13.421304463272149,14.13849701367964,1.2107455252257582e-08,4.017188769100097,1.2061089982933001e-08,4.017188769100097,1.2064896950165962e-08,4.017188769100097,1.224759977406956e-08,4.0171887691000965
C62,36,269539.8593218894,2618.1818181818185,13.660251216108868,13.309252824443261,13.422564974359254,14.135604221318621,1.2112850865453625e-08,4.020147548824987,1.2066443371808711e-08,4.020147548824987,1.2070253798172261e-08,4.020147548824986,1.2253124407779403e-08,4.020147548824987
C62,37,269612.5865946167,2690.909090909091,13.66064286963016,13.310972098935535,13.42418736582333,14.131870901840974,1.2118289994022212e-08,4.023102865843836,1.2071841190340085e-08,4.023102865843836,1.2075655000240017e-08,4.023102865843837,1.2258689868986621e-08,4.023102865843836
C62,38,269685.31386734394,2763.636363636364,13.661128036981424,13.31306438634444,13.426162668068285,14.127318144835849,1.212376821877856e-08,4.0260649826962585,1.2077279056199557e-08,4.0260649826962585,1.2081096171331083e-08,4.0260649826962585,1.226429163396186e-08,4.0260649826962585
C62,39,269758.04114007123,2836.3636363636365,13.661701455869096,13.31551009804685,13.428472308187844,14.121989374126214,1.2129282896350115e-08,4.029042842450446,1.2082754382539838e-08,4.029042842450445,1.2086574719608094e-08,4.029042842450446,1.2269926898532213e-08,4.029042842450445
C62,40,269830.76841279847,2909.0909090909095,13.662361091062495,13.3183030092997,13.43111034371627,14.115898792151532,1.2134829933164908e-08,4.032044756819262,1.2088263058370592e-08,4.032044756819262,1.2092086535571459e-08,4.032044756819262,1.2275591623732628e-08,4.032044756819262
C62,41,269903.49568552576,2981.818181818182,13.663101545732568,13.321423457427619,13.434058118975242,14.109090114094574,1.2140407184254593e-08,4.035077784394959,1.2093802949190013e-08,4.03507778439496,1.2097629483839969e-08,4.035077784394961,1.228128363743116e-08,4.035077784394959
C62,42,269976.22295825306,3054.545454545455,13.663917817527208,13.324853477926228,13.437298581501562,14.101603359275003,1.2146013139960152e-08,4.038148265544131,1.2099372550425929e-08,4.03814826554413,1.2103202059435959e-08,4.03814826554413,1.228700141786063e-08,4.03814826554413
C62,43,270048.9502309803,3127.2727272727275,13.664804584228689,13.32857386936432,13.440813507465133,14.09348127517186,1.2151646860748983e-08,4.041261817642676,1.2104970923406173e-08,4.041261817642677,1.2108803323547822e-08,4.041261817642676,1.2292744025707616e-08,4.041261817642675
C62,44,270121.6775037076,3200.0000000000005,13.66575627735383,13.33256442870875,13.444583725937362,14.084768804230054,1.2157307917843009e-08,4.044423413440229,1.2110597636753609e-08,4.04442341344023,1.211443284503142e-08,4.044423413440229,1.2298511042088861e-08,4.04442341344023
C62,45,270194.4047764349,3272.727272727273,13.66676715310409,13.336804179906448,13.448589336668558,14.075512566550913,1.216299633941052e-08,4.047637451750405,1.2116252713438573e-08,4.047637451750404,1.2120090647271406e-08,4.047637451750406,1.2304302512689226e-08,4.047637451750406
C62,46,270267.1320491621,3345.454545454546,13.667831359318244,13.34127159170258,13.452809917540087,14.065760367669089,1.216871256235704e-08,4.050907821210714,1.2121936583189998e-08,4.050907821210714,1.2125777160571222e-08,4.050907821210714,1.2310118897653905e-08,4.050907821210714
C62,47,270339.8593218894,3418.1818181818185,13.668942997743507,13.34594478290261,13.457224719970396,14.055560735613492,1.2174457389402523e-08,4.054237957798735,1.212765004011515e-08,4.054237957798735,1.2131493179739422e-08,4.054237957798735,1.2315961027088896e-08,4.054237957798735
C62,48,270412.5865946167,3490.909090909091,13.670096181151484,13.350801713844861,13.461812851086478,14.04496249014718,1.2180231951122586e-08,4.0576308967365895,1.2133394205223849e-08,4.057630896736589,1.2137239826565326e-08,4.0576308967365895,1.2321830061785602e-08,4.0576308967365895
C62,49,270485.31386734394,3563.636363636364,13.671285085000356,13.355820363223534,13.466553441841771,14.034014346164334,1.2186037672623473e-08,4.061089319364355,1.2139170493530136e-08,4.061089319364355,1.2143018516855121e-08,4.061089319364356,1.2327727458861802e-08,4.061089319364356
C62,50,270558.04114007123,3636.3636363636365,13.672503993471892,13.36097888975322,13.47142580059013,14.022764552414761,1.2191876244533109e-08,4.0646155955153525,1.2144980585274143e-08,4.0646155955153525,1.2148830931762223e-08,4.0646155955153525,1.2333654941669758e-08,4.0646155955153525
C62,51,270630.76841279847,3709.0909090909095,13.673747339862551,13.366255778448282,13.476409551908691,14.01126056601048,1.219774959780618e-08,4.068211821882151,1.2150826401146762e-08,4.068211821882151,1.2154678992734288e-08,4.068211821882151,1.2339614474012607e-08,4.06821182188215
C62,52,270703.49568552576,3781.818181818182,13.675009741399483,13.371629971544484,13.481484760697139,13.999548762588894,1.2203659882178462e-08,4.071879856821808,1.2156710080867494e-08,4.071879856821806,1.2160564840334219e-08,4.071879856821806,1.2345608237874522e-08,4.071879856821806
C62,53,270776.22295825306,3854.545454545455,13.676286028648587,13.377080984297232,13.48663204178828,13.987674181495905,1.2209609447762138e-08,4.075621352012251,1.216263396505044e-08,4.075621352012251,1.2166490815923783e-08,4.075621352012251,1.2351638614495418e-08,4.075621352012252
C62,54,270848.9502309803,3927.2727272727275,13.67757139209529,13.382589605982414,13.49183321990079,13.975679018251501,1.2215600992913503e-08,4.079438171790518,1.2168600746155948e-08,4.0794381717905175,1.2172459612509451e-08,4.079438171790518,1.2357708322918915e-08,4.0794381717905175
C62,55,270921.6775037076,4000.0000000000005,13.678860738401115,13.388134898678304,13.497068502398484,13.963609096752092,1.2221637093342823e-08,4.083330934947842,1.2174612988899874e-08,4.083330934947842,1.2178473795643586e-08,4.083330934947842,1.2363819974994513e-08,4.083330934947843
C62,56,270994.4047764349,4072.727272727273,13.680149936292334,13.393699829563058,13.502321789424215,13.951501680950393,1.2227720617364739e-08,4.087301150753231,1.2180673554288203e-08,4.08730115075323,1.218453622690782e-08,4.087301150753231,1.2369976464686148e-08,4.087301150753231
C62,57,271067.1320491621,4145.454545454546,13.681434870167209,13.39926709706515,13.507576736195718,13.939394532801924,1.2233854585276331e-08,4.09134990848872,1.2186785456303603e-08,4.091349908488719,1.2190649920783976e-08,4.09134990848872,1.2376180835433687e-08,4.091349908488719
C62,58,271139.8593218894,4218.181818181819,13.682711714680105,13.404820347749975,13.51281790091642,13.9273232728835,1.2240042162845405e-08,4.095478214138717,1.2192951855485366e-08,4.095478214138717,1.2196818038215769e-08,4.095478214138717,1.23824362733854e-08,4.095478214138718
C62,59,271212.5865946167,4290.909090909091,13.683976937804728,13.410344212355959,13.518030778212058,13.915321307857262,1.2246286656562823e-08,4.0996870102150895,1.2199176054266112e-08,4.0996870102150895,1.2203043881941467e-08,4.099687010215089,1.2388746102422486e-08,4.099687010215089
C62,60,271217.76846756187,4296.090963854275,13.684067032283345,13.410738263802841,13.518402626616773,13.914465313527042,1.2246733343019157e-08,4.099989999999999,1.2199621321054437e-08,4.09999,1.220348926374533e-08,4.09999,1.2389197368829701e-08,4.09999
C63,0,271217.76846756187,0.0,-13.721890574567217,-13.582422697278666,-13.680245936708154,-13.543114027675964,1.2246733343019157e-08,3.6931327412369144,1.2199621321054437e-08,3.6931327412369144,1.220348926374533e-08,3.693132741236915,1.2389197368829701e-08,3.6931327412369144
C63,1,271290.49574028916,72.72727272727273,-13.721092649001328,-13.578825829845615,-13.676854858340532,-13.55089989904253,1.2246733343019107e-08,3.686911034977791,1.219962132105443e-08,3.686911034977791,1.2203489263744875e-08,3.6869110349777916,1.2389197368830964e-08,3.6869110349777916
C63,2,271363.2230130164,145.45454545454547,-13.720515922331828,-13.576200017367942,-13.674379930362784,-13.556577366167451,1.2246733343019165e-08,3.6822963836439095,1.2199621321054505e-08,3.68229638364391,1.2203489263762039e-08,3.6822963836439095,1.2389197368828969e-08,3.68229638364391
C63,3,271435.9502857437,218.1818181818182,-13.719967416459205,-13.57369071792426,-13.672015122593661,-13.561999979252873,1.2246733343010243e-08,3.6777472360020833,1.2199621321062965e-08,3.6777472360020838,1.2203489263725535e-08,3.677747236002084,1.238919736884087e-08,3.6777472360020838
C63,4,271508.677558471,290.90909090909093,-13.719438265103788,-13.571254841832449,-13.66971989015195,-13.567260239141813,1.2246733343000752e-08,3.673243732315484,1.2199621321072846e-08,3.6732437323154845,1.2203489263744691e-08,3.6732437323154845,1.2389197368853365e-08,3.6732437323154845
C63,5,271581.4048311982,363.6363636363637,-13.718924949857707,-13.568873199925594,-13.667476226396271,-13.57239886005043,1.224673334300175e-08,3.668784174389962,1.2199621321071202e-08,3.668784174389962,1.2203489263726885e-08,3.668784174389962,1.2389197368861887e-08,3.6687841743899616
C63,6,271654.1321039255,436.3636363636364,-13.718423878640682,-13.5665259647951,-13.665265530805815,-13.577457861988405,1.2246733342998056e-08,3.664366765653915,1.2199621321072502e-08,3.664366765653915,1.220348926373304e-08,3.6643667656539156,1.2389197368854181e-08,3.664366765653915
C63,7,271726.85937665275,509.0909090909091,-13.717931339069947,-13.564192402497568,-13.66306835750644,-13.582481137156051,1.2246733342996922e-08,3.6599895309964903,1.2199621321077249e-08,3.65998953099649,1.2203489263742517e-08,3.65998953099649,1.238919736885542e-08,3.6599895309964903
C63,8,271799.58664938004,581.8181818181819,-13.717443453660938,-13.56185060916685,-13.660864168494413,-13.587515004907804,1.2246733342998191e-08,3.65565028592352,1.2199621321076802e-08,3.655650285923519,1.2203489263737223e-08,3.6556502859235196,1.2389197368839092e-08,3.6556502859235196
C63,9,271872.31392210734,654.5454545454546,-13.716956160991051,-13.55947751709355,-13.658631337025787,-13.592608221119612,1.224673334300062e-08,3.6513464818213497,1.2199621321076575e-08,3.6513464818213497,1.2203489263720395e-08,3.65134648182135,1.238919736881716e-08,3.65134648182135
C63,10,271945.0411948346,727.2727272727274,-13.71646500076598,-13.557047216120708,-13.656345583088948,-13.597815436254365,1.224673334300498e-08,3.6470757072259197,1.2199621321080175e-08,3.6470757072259206,1.2203489263743884e-08,3.6470757072259206,1.2389197368813657e-08,3.64707570722592
C63,11,272017.76846756187,800.0000000000001,-13.715965380937547,-13.55453314641425,-13.653982015475583,-13.603192693402622,1.2246733343002332e-08,3.642834789614339,1.2199621321084132e-08,3.642834789614339,1.2203489263738782e-08,3.642834789614339,1.2389197368809612e-08,3.6428347896143385
C63,12,272090.49574028916,872.7272727272727,-13.715452242434662,-13.551905808763326,-13.651512992834936,-13.608802192197073,1.2246733342999477e-08,3.6386203749795776,1.21996213210939e-08,3.6386203749795776,1.2203489263735989e-08,3.6386203749795776,1.2389197368804456e-08,3.6386203749795776
C63,13,272163.2230130164,945.4545454545455,-13.714920076119922,-13.549132999848712,-13.648908341333733,-13.614711818927637,1.2246733342988975e-08,3.634428717950392,1.2199621321097137e-08,3.634428717950392,1.2203489263733534e-08,3.6344287179503922,1.2389197368807333e-08,3.6344287179503922
C63,14,272235.9502857437,1018.1818181818182,-13.714362848105377,-13.546179460243982,-13.646135023041692,-13.620995904838953,1.2246733342985628e-08,3.630255633618875,1.2199621321096924e-08,3.6302556336188747,1.2203489263730998e-08,3.6302556336188747,1.2389197368801099e-08,3.6302556336188747
C63,15,272308.677558471,1090.909090909091,-13.713773917211684,-13.543006512330772,-13.643156794129622,-13.627736012557921,1.2246733342985263e-08,3.62609644423621,1.2199621321097951e-08,3.62609644423621,1.2203489263729046e-08,3.62609644423621,1.2389197368800095e-08,3.62609644423621
C63,16,272381.4048311982,1163.6363636363637,-13.71314594367604,-13.539571693721754,-13.639933857872242,-13.63502174095996,1.2246733342986118e-08,3.621945920178888,1.2199621321097036e-08,3.6219459201788875,1.220348926372952e-08,3.6219459201788875,1.2389197368800232e-08,3.6219459201788875
C63,17,272454.1321039255,1236.3636363636365,-13.71247078822195,-13.535828394371071,-13.636422519869871,-13.642951533767107,1.2246733342989216e-08,3.6177982145295124,1.2199621321096267e-08,3.617798214529512,1.2203489263724931e-08,3.6177982145295124,1.2389197368798515e-08,3.6177982145295124
C63,18,272526.85937665275,1309.0909090909092,-13.711739400723074,-13.531725508888838,-13.632574855933514,-13.651633470684583,1.2246733342992555e-08,3.6136467905557326,1.2199621321094322e-08,3.613646790555733,1.2203489263725975e-08,3.613646790555733,1.2389197368803385e-08,3.613646790555733
C63,19,272599.58664938004,1381.818181818182,-13.710941697882074,-13.527207119680238,-13.628338406895615,-13.661186011772072,1.224673334300287e-08,3.609484341305222,1.2199621321092131e-08,3.609484341305222,1.2203489263728612e-08,3.6094843413052216,1.2389197368804759e-08,3.6094843413052216
C63,20,272672.31392210734,1454.5454545454547,-13.710066429729583,-13.522212231652755,-13.623655919336125,-13.671738655511534,1.2246733342996444e-08,3.605302700463871,1.2199621321089362e-08,3.605302700463871,1.2203489263761282e-08,3.605302700463871,1.238919736881845e-08,3.6053027004638714
C63,21,272745.0411948346,1527.2727272727275,-13.709101035393159,-13.516674585424587,-13.61846515698422,-13.683432458428035,1.2246733342996396e-08,3.601092743548973,1.2199621321099649e-08,3.6010927435489735,1.2203489263730434e-08,3.601092743548973,1.238919736884334e-08,3.6010927435489726
C63,22,272817.76846756187,1600.0000000000002,-13.708029434309367,-13.510509813024587,-13.61268686416895,-13.696447124727102,1.2246733343040186e-08,3.5968440669185955,1.2199621321080559e-08,3.596844066918595,1.2203489263750271e-08,3.5968440669185955,1.2389197368843474e-08,3.596844066918595
