Time,Anode vConcentration,Anode vPhi,Anode vSEI Length
61156.6265060241,16657.80321226955,0.08884141121203758,5.04480982979198e-09
61301.20481927711,16737.14446418729,0.08856397919079825,5.045192877542454e-09
61445.78313253012,16816.485710056793,0.08828636990890783,5.045576118372749e-09
61590.361445783135,16895.826911426077,0.08800508142501617,5.045960777473199e-09
61734.93975903615,16975.16802282234,0.08772128036557214,5.046348308752948e-09
61879.51807228915,17054.509005560674,0.08743391421949817,5.04673994724837e-09
62024.09638554217,17133.849981894968,0.08714637062927898,5.0471317901834054e-09
62168.67469879518,17213.190911118454,0.08685514385328555,5.047525134614327e-09
62313.2530120482,17292.53174509767,0.08656140161652277,5.047921519512768e-09
62457.8313253012,17371.872442902113,0.08626408980798529,5.048322251623314e-09
62602.40963855422,17451.21313392837,0.08596660033183849,5.048723200119106e-09
62746.98795180723,17530.553775097287,0.0856654224850371,5.0491257376642735e-09
62891.566265060246,17609.894315475245,0.08536172522893068,5.049531492762693e-09
63036.14457831325,17689.234711764122,0.08505445207372744,5.0499418477487835e-09
63180.72289156627,17768.575100880887,0.08474700093557405,5.05035243169692e-09
63325.301204819276,17847.91543724741,0.08443585399632032,5.050764696915686e-09
63469.879518072295,17927.255666978137,0.08412218194311935,5.0511803662683245e-09
63614.4578313253,18006.59574427547,0.08380492486371316,5.051600901885053e-09
63759.03614457831,18085.93581398535,0.08348748934649058,5.052021679722669e-09
63903.614457831325,18165.275827893893,0.08316634738637667,5.052444236101005e-09
64048.19277108434,18244.615729000674,0.08284267220608396,5.052870393469784e-09
64192.77108433735,18323.955468865308,0.08251539917334329,5.053301698323069e-09
64337.34939759036,18403.295200704026,0.0821879470636406,5.053733259395037e-09
64481.927710843374,18482.634873518204,0.08185677374319146,5.0541667017527224e-09
64626.50602409639,18561.974427014855,0.08152305607811032,5.054603953106434e-09
64771.0843373494,18641.31380995536,0.08118572316839727,5.055046649286338e-09
64915.66265060241,18720.653184406343,0.08084821031515826,5.055489616485265e-09
65060.24096385542,18799.992496421906,0.08050695646740201,5.055934573665809e-09
65204.819277108436,18879.331682224478,0.08016314352688142,5.056383559972309e-09
65349.39759036145,18958.670772874935,0.07981681611500137,5.056835583124988e-09
65493.97590361446,19038.009775873837,0.07946806604788097,5.057290403492332e-09
65638.55421686747,19117.34870622313,0.07911666128679899,5.057747541372012e-09
65783.13253012049,19196.687503051904,0.07876268444019657,5.0582089417221945e-09
65927.7108433735,19276.02619921146,0.0784061735764481,5.058673554962372e-09
66072.2891566265,19355.364802634733,0.07804721951880592,5.059141127713809e-09
66216.86746987952,19434.703329189062,0.07768558767668765,5.059611152555934e-09
66361.44578313253,19514.041714461262,0.07732135998678903,5.060085687648044e-09
66506.02409638555,19593.379993204337,0.07695457380195546,5.060563622665401e-09
66650.60240963855,19672.718173802852,0.07658531896046807,5.061044689698418e-09
66795.18072289157,19752.05627304683,0.07621335771313849,5.061528351921216e-09
66939.75903614458,19831.39422275076,0.07583877132095485,5.062016787977447e-09
67084.3373493976,19910.73205968674,0.07546159634763368,5.062508823036576e-09
67228.9156626506,19990.069792721726,0.07508192165980206,5.063004173806022e-09
67373.49397590362,20069.40743962207,0.07469950567002184,5.063502272209992e-09
67518.07228915663,20148.74492818158,0.07431442896472489,5.0640054253748555e-09
67662.65060240965,20228.082297320085,0.07392672724073081,5.064512389846054e-09
67807.22891566265,20307.419556414898,0.07353648840806382,5.065022866019566e-09
67951.80722891566,20386.756724272203,0.07314346627724348,5.065536252548215e-09
68096.38554216867,20466.09372438823,0.07274774076268445,5.066054993847381e-09
68240.9638554217,20545.43059797458,0.0723493466081264,5.0665777733189785e-09
68385.5421686747,20624.767354949236,0.0719483707798605,5.0671042740343706e-09
68530.1204819277,20704.10401522875,0.07154456162441725,5.0676338591542525e-09
68674.69879518072,20783.440497709,0.07113799838412892,5.06816912010555e-09
68819.27710843374,20862.776846044188,0.07072871475035503,5.068708662174654e-09
68963.85542168675,20942.113070730975,0.07031679675208359,5.069252150000011e-09
69108.43373493975,21021.449192871478,0.0699019862942923,5.0697989088044745e-09
69253.01204819277,21100.78512642277,0.06948436194019267,5.0703516877927015e-09
69397.5903614458,21180.120917657277,0.06906395621075248,5.0709090086509166e-09
69542.1686746988,21259.456577684745,0.06864085419285214,5.071470516370166e-09
69686.7469879518,21338.79212887949,0.06821479023495043,5.072035495534399e-09
69831.32530120482,21418.1274798855,0.06778584220199067,5.07260686508655e-09
69975.90361445784,21497.462679780117,0.06735404130129002,5.073183057045119e-09
70120.48192771085,21576.797740332506,0.06691947165570503,5.073763695419876e-09
70265.06024096385,21656.132685278746,0.0664818587777324,5.074348021163934e-09
70409.63855421687,21735.46741753394,0.0660412797965888,5.074939136293026e-09
70554.21686746989,21814.8019891941,0.06559776442922413,5.075535376424457e-09
70698.7951807229,21894.136412728563,0.06515139578833778,5.076136343118208e-09
70843.3734939759,21973.47071334294,0.06470188907252546,5.076741230371734e-09
70987.9518072289,22052.804787754536,0.06424932061175953,5.0773533381975114e-09
71132.53012048193,22132.138691311284,0.06379371841225116,5.077970898313453e-09
71277.10843373495,22211.47243723571,0.06333516449690942,5.0785934882093665e-09
71421.68674698795,22290.806052316806,0.06287336203136411,5.079220251219048e-09
71566.26506024096,22370.13942655096,0.062408386446698313,5.079854702125534e-09
71710.84337349398,22449.47261879952,0.06194026376118767,5.080494960366391e-09
71855.421686747,22528.805643094696,0.06146907478286601,5.0811405775684966e-09
72000.0,22608.138560716186,0.060994527578891074,5.081789595087178e-09
