,,,Global Time,Time,Pack Voltage,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode vConcentration","Cell 2,1 Anode vConcentration","Cell 2,1 Anode vSEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode vConcentration","Cell 2,2 Anode vConcentration","Cell 2,2 Anode vSEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
3,CC-charge,32,44203.76167443228,2327.2727272727275,8.011111458340942,13.631918309059689,13.631918309055312,39671.42073223545,7516.437532293166,5.111883115273622e-09,4.005555729170336,-0.0,39671.420732237166,7516.437532291799,5.1118831134943595e-09,4.005555729170207,-0.0,39671.42073223339,7516.437532293205,5.111883121470297e-09,4.005555729170605,-0.0,39671.42073223804,7516.4375322917185,5.111883126857881e-09,4.005555729170735,-0.0
3,CC-charge,33,44276.48894715955,2400.0,8.017111932540576,13.63191830905916,13.631918309055841,39462.57318807886,7743.148823148853,5.112406134229892e-09,4.008555966270152,-0.0,39462.57318808067,7743.148823147263,5.1124061322427195e-09,4.008555966270026,-0.0,39462.5731880769,7743.14882314877,5.11240614043877e-09,4.008555966270424,-0.0,39462.57318808155,7743.148823147343,5.112406145592831e-09,4.008555966270551,-0.0
3,CC-charge,34,44349.216219886825,2472.727272727273,8.023024256296456,13.631918309059051,13.631918309055948,39253.72564392231,7969.859920628065,5.112935473416516e-09,4.011512128148092,-0.0,39253.72564392403,7969.85992062649,5.112935471411568e-09,4.011512128147966,-0.0,39253.72564392041,7969.859920627982,5.112935479698306e-09,4.0115121281483646,-0.0,39253.72564392489,7969.859920626477,5.112935484784546e-09,4.011512128148491,-0.0
3,CC-charge,35,44421.9434926141,2545.4545454545455,8.028877520620012,13.631918309058939,13.631918309056061,39044.8780997658,8196.570848335963,5.113470359643926e-09,4.014438760309868,-0.0,39044.8780997677,8196.57084833431,5.11347035765726e-09,4.014438760309743,-0.0,39044.87809976374,8196.570848335896,5.1134703659340755e-09,4.014438760310145,-0.0,39044.87809976846,8196.570848334322,5.113470371077665e-09,4.01443876031027,-0.0
3,CC-charge,36,44494.67076534137,2618.1818181818185,8.034697645386442,13.63191830905907,13.631918309055928,38836.03055560931,8423.281626059052,5.1140101428091025e-09,4.0173488226930845,-0.0,38836.030555611105,8423.281626057313,5.114010140823336e-09,4.017348822692955,-0.0,38836.03055560717,8423.281626058899,5.114010148998801e-09,4.017348822693358,-0.0,38836.03055561188,8423.281626057233,5.114010154201538e-09,4.017348822693485,-0.0
3,CC-charge,37,44567.39803806864,2690.909090909091,8.04050773530085,13.631918309058623,13.63191830905638,38627.18301145263,8649.992270435594,5.114554274402219e-09,4.020253867650291,-0.0,38627.183011454545,8649.99227043377,5.114554272281208e-09,4.020253867650162,-0.0,38627.18301145054,8649.992270435363,5.114554280535096e-09,4.02025386765056,-0.0,38627.18301145559,8649.992270433668,5.114554285710862e-09,4.020253867650688,-0.0
3,CC-charge,38,44640.12531079592,2763.636363636364,8.046328411939198,13.631918309058689,13.631918309056312,38418.335467296,8876.70280735307,5.1151019111684115e-09,4.0231642059694614,-0.0,38418.33546729793,8876.702807351245,5.115101909046152e-09,4.023164205969338,-0.0,38418.33546729381,8876.702807352916,5.115101917298516e-09,4.023164205969737,-0.0,38418.335467299104,8876.70280735107,5.115101922475205e-09,4.023164205969862,-0.0
3,CC-charge,39,44712.85258352319,2836.3636363636365,8.052177834729193,13.63191830905832,13.631918309056683,38209.487923139204,9103.413220169972,5.115653572821431e-09,4.026088917364462,-0.0,38209.48792314143,9103.413220168146,5.115653570718117e-09,4.0260889173643335,-0.0,38209.48792313725,9103.413220169718,5.115653578945789e-09,4.02608891736473,-0.0,38209.4879231425,9103.413220168015,5.115653584156103e-09,4.026088917364857,-0.0
3,CC-charge,40,44785.579856250464,2909.0909090909095,8.058072573111584,13.631918309058175,13.631918309056823,38000.64037898264,9330.12353369535,5.116208451435391e-09,4.029036286555657,-0.0,38000.64037898489,9330.123533693562,5.116208449336845e-09,4.02903628655553,-0.0,38000.64037898068,9330.123533695056,5.1162084575634256e-09,4.029036286555927,-0.0,38000.64037898607,9330.123533693455,5.116208462766786e-09,4.029036286556055,-0.0
3,CC-charge,41,44858.307128977736,2981.818181818182,8.064026927513584,13.631918309058364,13.631918309056635,37791.79283482609,9556.83375444215,5.116766328242447e-09,4.032013463756657,-0.0,37791.79283482838,9556.833754440357,5.116766326139983e-09,4.032013463756531,-0.0,37791.79283482432,9556.833754441803,5.116766334366921e-09,4.032013463756926,-0.0,37791.79283482946,9556.833754440271,5.116766339572846e-09,4.032013463757053,-0.0
3,CC-charge,42,44931.03440170501,3054.545454545455,8.070053687756705,13.631918309058204,13.631918309056797,37582.94529066967,9783.543886932492,5.11732704831163e-09,4.035026843878215,-0.0,37582.945290671894,9783.543886930767,5.11732704620725e-09,4.035026843878088,-0.0,37582.945290667645,9783.543886932262,5.117327054436856e-09,4.035026843878489,-0.0,37582.945290672935,9783.543886930694,5.117327059640005e-09,4.035026843878617,-0.0
3,CC-charge,43,45003.76167443228,3127.2727272727275,8.076164190689047,13.631918309058282,13.631918309056719,37374.09774651312,10010.253933927685,5.117890514050745e-09,4.038082095344387,-0.0,37374.09774651529,10010.253933925973,5.117890511946535e-09,4.0380820953442615,-0.0,37374.09774651114,10010.25393392757,5.117890520176384e-09,4.03808209534466,-0.0,37374.09774651623,10010.253933925962,5.117890525380828e-09,4.038082095344787,-0.0
3,CC-charge,44,45076.48894715955,3200.0000000000005,8.082368476672968,13.63191830905815,13.63191830905685,37165.25020235631,10236.963896612275,5.118456679223188e-09,4.04118423833635,-0.0,37165.25020235853,10236.963896610547,5.118456677120434e-09,4.041184238336225,-0.0,37165.25020235461,10236.96389661208,5.1184566853504385e-09,4.041184238336618,-0.0,37165.25020235978,10236.963896610496,5.118456690553758e-09,4.041184238336745,-0.0
3,CC-charge,45,45149.216219886825,3272.727272727273,8.088675430742347,13.631918309058019,13.63191830905698,36956.40265819968,10463.673774759798,5.119025543551968e-09,4.044337715371042,-0.0,36956.40265820226,10463.673774758041,5.119025541449567e-09,4.0443377153709115,-0.0,36956.402658198305,10463.673774759522,5.119025549679142e-09,4.044337715371305,-0.0,36956.40265820323,10463.673774758036,5.119025554882586e-09,4.044337715371436,-0.0
3,CC-charge,46,45221.9434926141,3345.454545454546,8.095092909909138,13.631918309057914,13.631918309057086,36747.55511404304,10690.38356688209,5.119597147874609e-09,4.0475464549544355,-0.0,36747.5551140456,10690.383566880357,5.119597145770935e-09,4.047546454954307,-0.0,36747.55511404159,10690.383566881761,5.11959715400019e-09,4.047546454954702,-0.0,36747.55511404663,10690.383566880411,5.1195971592043426e-09,4.047546454954831,-0.0
3,CC-charge,47,45294.67076534137,3418.1818181818185,8.10162785798071,13.63191830905796,13.631918309057042,36538.70756988647,10917.093270361587,5.120171569821475e-09,4.0508139289902205,-0.0,36538.70756988918,10917.093270359854,5.120171567718883e-09,4.050813928990089,-0.0,36538.70756988498,10917.093270361256,5.12017157594601e-09,4.050813928990489,-0.0,36538.70756988994,10917.093270359881,5.1201715811537e-09,4.050813928990619,-0.0
3,CC-charge,48,45367.39803806864,3490.909090909091,8.108286409144444,13.631918309057875,13.631918309057125,36329.86002572985,11143.802881568201,5.1207489200047206e-09,4.05414320457209,-0.0,36329.8600257325,11143.802881566518,5.12074891790089e-09,4.05414320457196,-0.0,36329.86002572842,11143.802881567859,5.120748926128914e-09,4.054143204572355,-0.0,36329.86002573342,11143.80288156647,5.120748931336474e-09,4.054143204572484,-0.0
3,CC-charge,49,45440.12531079592,3563.636363636364,8.115073981471323,13.63191830905776,13.631918309057241,36121.01248157325,11370.512395962065,5.121329338659116e-09,4.057536990735528,-0.0,36121.01248157586,11370.51239596045,5.121329336554497e-09,4.057536990735397,-0.0,36121.01248157177,11370.512395961792,5.12132934478443e-09,4.057536990735794,-0.0,36121.01248157671,11370.512395960428,5.121329349989993e-09,4.057536990735924,-0.0
3,CC-charge,50,45512.85258352319,3636.3636363636365,8.121995361398195,13.63191830905729,13.631918309057708,35912.16493741656,11597.221808183016,5.1219129927047425e-09,4.060997680698964,-0.0,35912.16493741961,11597.221808181393,5.121912990606151e-09,4.060997680698831,-0.0,35912.16493741506,11597.221808182749,5.121912998833821e-09,4.060997680699231,-0.0,35912.16493742013,11597.221808181383,5.1219130040395935e-09,4.060997680699364,-0.0
3,CC-charge,51,45585.579856250464,3709.0909090909095,8.129054780155613,13.631918309057458,13.631918309057541,35703.3173932599,11823.931112127522,5.1225000732370395e-09,4.064527390077674,-0.0,35703.31739326287,11823.931112126023,5.122500071144528e-09,4.064527390077542,-0.0,35703.31739325858,11823.9311121273,5.12250007937402e-09,4.06452739007794,-0.0,35703.317393263496,11823.931112126013,5.122500084583434e-09,4.064527390078071,-0.0
3,CC-charge,52,45658.307128977736,3781.818181818182,8.136255983030814,13.631918309057376,13.631918309057623,35494.46984910336,12050.640301015668,5.1230907933287675e-09,4.068127991515273,-0.0,35494.46984910626,12050.640301014277,5.123090791228896e-09,4.0681279915151425,-0.0,35494.469849101966,12050.640301015494,5.123090799463911e-09,4.068127991515541,-0.0,35494.469849106885,12050.640301014197,5.123090804668493e-09,4.068127991515673,-0.0
3,CC-charge,53,45731.03440170501,3854.545454545455,8.143602966755113,13.631918309057335,13.631918309057664,35285.62230494667,12277.349382548759,5.123684904026771e-09,4.071801483377424,-0.0,35285.62230494974,12277.349382547281,5.123684901926439e-09,4.071801483377292,-0.0,35285.622304945435,12277.349382548464,5.12368491016279e-09,4.071801483377689,-0.0,35285.622304950295,12277.349382547236,5.123684915366389e-09,4.071801483377821,-0.0
3,CC-charge,54,45803.76167443228,3927.2727272727275,8.151097490764048,13.631918309057227,13.631918309057776,35076.77476079009,12504.058318004918,5.124283638274522e-09,4.075548745381891,-0.0,35076.77476079312,12504.058318003586,5.1242836361745714e-09,4.075548745381759,-0.0,35076.77476078895,12504.058318004656,5.124283644411917e-09,4.075548745382156,-0.0,35076.774760793734,12504.058318003368,5.124283649615254e-09,4.07554874538229,-0.0
3,CC-charge,55,45876.48894715955,4000.0000000000005,8.158742724095822,13.631918309057186,13.631918309057813,34867.927216633594,12730.767114443015,5.124886769108497e-09,4.0793713620477785,-0.0,34867.92721663651,12730.767114441684,5.124886767009748e-09,4.079371362047647,-0.0,34867.92721663245,12730.767114442775,5.124886775247132e-09,4.079371362048043,-0.0,34867.927216637196,12730.767114441447,5.124886780451798e-09,4.079371362048175,-0.0
3,CC-charge,56,45949.216219886825,4072.727272727273,8.166541040677377,13.631918309057225,13.631918309057777,34659.079672477,12957.475762843625,5.125494581624963e-09,4.083270520338556,-0.0,34659.079672479995,12957.47576284226,5.125494579527271e-09,4.083270520338422,-0.0,34659.07967247578,12957.475762843353,5.1254945877629176e-09,4.0832705203388215,-0.0,34659.07967248046,12957.47576284208,5.125494592968635e-09,4.083270520338956,-0.0
3,CC-charge,57,46021.9434926141,4145.454545454546,8.174494593649626,13.631918309057161,13.631918309057841,34450.23212832059,13184.184253730251,5.126107376122116e-09,4.087247296824679,-0.0,34450.23212832348,13184.18425372883,5.126107374024353e-09,4.087247296824549,-0.0,34450.23212831924,13184.18425372995,5.126107382259997e-09,4.087247296824948,-0.0,34450.23212832391,13184.184253728692,5.126107387465738e-09,4.087247296825079,-0.0
3,CC-charge,58,46094.67076534137,4218.181818181819,8.182605356682805,13.631918309057182,13.631918309057818,34241.38458416393,13410.892577174858,5.1267254674375616e-09,4.091302678341268,-0.0,34241.38458416667,13410.892577173445,5.126725465339836e-09,4.091302678341139,-0.0,34241.38458416262,13410.892577174676,5.1267254735755064e-09,4.0913026783415365,-0.0,34241.38458416733,13410.892577173532,5.126725478781183e-09,4.091302678341666,-0.0
3,CC-charge,59,46167.39803806864,4290.909090909091,8.190875162647217,13.631918309057092,13.63191830905791,34032.53704000758,13637.600722812362,5.127349184458161e-09,4.0954375813234725,-0.0,34032.53704001038,13637.600722810967,5.127349182360519e-09,4.095437581323342,-0.0,34032.537040006144,13637.600722812063,5.12734919059615e-09,4.095437581323744,-0.0,34032.537040010764,13637.600722811047,5.127349195802002e-09,4.095437581323877,-0.0
3,CC-charge,60,46240.12531079592,4363.636363636364,8.19930574012746,13.6319183090571,13.631918309057902,33823.68949585115,13864.308679849342,5.12797886979331e-09,4.099652870063594,-0.0,33823.689495853745,13864.30867984795,5.127978867695459e-09,4.099652870063466,-0.0,33823.68949584963,13864.308679849022,5.127978875931229e-09,4.099652870063865,-0.0,33823.689495854334,13864.308679848016,5.127978881137174e-09,4.099652870063995,-0.0
3,CC-charge,61,46245.96747176964,4369.478524610087,8.199989999999998,13.63191830905702,13.63191830905798,33806.91283248711,13882.520058455853,5.12802966095623e-09,4.099994999999863,-0.0,33806.91283248971,13882.520058454462,5.128029658858339e-09,4.099994999999737,-0.0,33806.91283248559,13882.520058455528,5.1280296670940555e-09,4.099995000000135,-0.0,33806.912832490314,13882.520058454524,5.1280296723001425e-09,4.099995000000263,-0.0
3,CV-charge,0,46245.96747176964,0.0,8.2,13.648892180692037,13.648892180692691,33806.91283248711,13882.520058455853,5.12802966095623e-09,4.099999999999862,0.0,33806.91283248971,13882.520058454462,5.128029658858339e-09,4.099999999999733,0.0,33806.91283248559,13882.520058455528,5.1280296670940555e-09,4.100000000000137,0.0,33806.912832490314,13882.520058454524,5.1280296723001425e-09,4.100000000000264,0.0
3,CV-charge,1,46318.69474449691,72.72727272727273,8.2,12.900334532224049,12.900334532224004,33538.60563764828,14138.28573394234,5.128646893651144e-09,4.099999999999871,-0.0,33538.60563765095,14138.285733941007,5.128646891563789e-09,4.099999999999739,-0.0,33538.605637646746,14138.28573394203,5.128646899803417e-09,4.100000000000129,-0.0,33538.60563765147,14138.285733941053,5.128646905559236e-09,4.10000000000026,-0.0
3,CV-charge,2,46391.422017224184,145.45454545454547,8.2,12.381721967005765,12.381721967009495,33347.0237595754,14346.72872400454,5.12924443628161e-09,4.099999999999873,-0.0,33347.023759578144,14346.728724003273,5.12924443423585e-09,4.099999999999776,-0.0,33347.02375957395,14346.7287240043,5.129244442401428e-09,4.100000000000127,-0.0,33347.023759578435,14346.728724003371,5.1292444466602344e-09,4.100000000000224,-0.0
3,CV-charge,3,46464.149289951456,218.1818181818182,8.2,11.89537241027362,11.895372410276375,33163.869403416,14546.897663015687,5.129825114233584e-09,4.099999999999881,-0.0,33163.869403418736,14546.897663014364,5.1298251121905205e-09,4.09999999999978,-0.0,33163.86940341463,14546.897663015498,5.129825120340353e-09,4.100000000000119,-0.0,33163.869403419056,14546.897663014492,5.129825125021825e-09,4.100000000000222,-0.0
3,CV-charge,4,46536.87656267873,290.90909090909093,8.2,11.43698207266652,11.43698207266875,32987.84028735872,14739.282105969522,5.130389915969918e-09,4.099999999999882,-0.0,32987.840287361476,14739.282105968296,5.130389913938666e-09,4.09999999999978,-0.0,32987.84028735736,14739.28210596933,5.130389922083333e-09,4.100000000000117,-0.0,32987.84028736178,14739.282105968365,5.1303899271144375e-09,4.100000000000218,-0.0
3,CV-charge,5,46609.603835406,363.6363636363637,8.2,11.004473851703752,11.004473851707617,32818.50947829383,14924.32231046584,5.1309397364359754e-09,4.099999999999888,-0.0,32818.509478296604,14924.322310464571,5.1309397343556964e-09,4.099999999999798,-0.0,32818.509478292304,14924.32231046566,5.130939742535382e-09,4.1000000000001116,-0.0,32818.50947829673,14924.32231046473,5.130939746780262e-09,4.1000000000001995,-0.0
3,CV-charge,6,46682.33110813328,436.3636363636364,8.2,10.595989740287084,10.595989740291394,32655.504930605603,15102.426513221055,5.131475400351722e-09,4.099999999999891,-0.0,32655.504930608353,15102.426513219749,5.131475398291925e-09,4.09999999999981,-0.0,32655.504930604187,15102.426513220817,5.1314754064499656e-09,4.100000000000108,-0.0,32655.50493060851,15102.426513219887,5.131475410715324e-09,4.10000000000019,-0.0
3,CV-charge,7,46755.05838086055,509.0909090909091,8.2,10.209800991366178,10.209800991370614,32498.47407518461,15273.982379653336,5.131997687697839e-09,4.099999999999894,-0.0,32498.474075187376,15273.982379652056,5.131997685693019e-09,4.099999999999817,-0.0,32498.47407518318,15273.982379653058,5.131997693799063e-09,4.100000000000105,-0.0,32498.474075187456,15273.982379652216,5.131997697889438e-09,4.100000000000182,-0.0
3,CV-charge,8,46827.78565358782,581.8181818181819,8.2,9.844333767787424,9.844333767790323,32347.096289271245,15439.342447793684,5.132507304872787e-09,4.099999999999898,-0.0,32347.09628927392,15439.342447792535,5.1325073028887575e-09,4.0999999999998105,-0.0,32347.096289269764,15439.342447793344,5.132507310968227e-09,4.100000000000102,-0.0,32347.09628927399,15439.342447792587,5.132507315970979e-09,4.100000000000189,-0.0
3,CV-charge,9,46900.512926315096,654.5454545454546,8.2,9.497583254899387,9.497583254902658,32200.83695728577,15599.093011043855,5.133005434686296e-09,4.099999999999899,-0.0,32200.836957288517,15599.093011042849,5.133005432689238e-09,4.09999999999982,-0.0,32200.836957284268,15599.093011043527,5.1330054407780765e-09,4.100000000000101,-0.0,32200.836957288455,15599.09301104284,5.133005445597167e-09,4.10000000000018,-0.0
3,CV-charge,10,46973.24019904237,727.2727272727274,8.2,9.168799231141792,9.168799231144916,32059.6586531717,15753.2764232777,5.133492148991206e-09,4.099999999999903,-0.0,32059.658653174443,15753.276423276664,5.133492147004108e-09,4.099999999999823,-0.0,32059.658653170263,15753.276423277362,5.133492155085529e-09,4.100000000000096,-0.0,32059.658653174323,15753.27642327677,5.133492160034192e-09,4.100000000000176,-0.0
3,CV-charge,11,47045.96747176964,800.0000000000001,8.2,8.856567190295651,8.856567190298906,31923.221398914942,15902.266025714525,5.133968195567112e-09,4.099999999999905,-0.0,31923.221398917587,15902.266025713448,5.133968193579977e-09,4.099999999999831,-0.0,31923.221398913378,15902.266025714216,5.13396820166155e-09,4.100000000000095,-0.0,31923.221398917565,15902.266025713596,5.133968206606607e-09,4.100000000000168,-0.0
3,CV-charge,12,47118.69474449691,872.7272727272727,8.2,8.560128822070885,8.560128822073342,31791.448001099023,16046.147713317769,5.134433734236315e-09,4.0999999999999055,-0.0,31791.448001101595,16046.147713316845,5.13443373224422e-09,4.099999999999826,-0.0,31791.448001097273,16046.147713317607,5.134433740332192e-09,4.100000000000094,-0.0,31791.448001101595,16046.147713316932,5.134433746023093e-09,4.100000000000175,-0.0
3,CV-charge,13,47191.422017224184,945.4545454545455,8.2,8.278062324231707,8.278062324234307,31663.945133461788,16185.352631056885,5.1348896325069835e-09,4.09999999999991,-0.0,31663.94513346429,16185.35263105602,5.134889630515366e-09,4.0999999999998336,-0.0,31663.945133460125,16185.352631056761,5.134889638602838e-09,4.10000000000009,-0.0,31663.945133464385,16185.352631055925,5.134889644297204e-09,4.100000000000167,-0.0
3,CV-charge,14,47264.149289951456,1018.1818181818182,8.2,8.009597727897694,8.009597727900317,31540.58738909552,16320.019036103124,5.135336158367552e-09,4.09999999999991,-0.0,31540.587389097946,16320.019036102247,5.1353361563760345e-09,4.09999999999984,-0.0,31540.587389093933,16320.019036103016,5.135336164463775e-09,4.1000000000000885,-0.0,31540.587389098244,16320.019036102294,5.135336170140272e-09,4.100000000000159,-0.0
3,CV-charge,15,47336.87656267873,1090.909090909091,8.2,7.753846935011013,7.753846935013796,31421.177873748333,16450.36323596788,5.135773740733352e-09,4.099999999999914,-0.0,31421.177873750832,16450.363235967005,5.135773738742074e-09,4.099999999999844,-0.0,31421.177873746747,16450.36323596774,5.135773746829944e-09,4.100000000000086,-0.0,31421.17787375108,16450.36323596705,5.135773752519436e-09,4.100000000000154,-0.0
3,CV-charge,16,47409.603835406,1163.6363636363637,8.2,7.509990657667627,7.509990657670444,31305.532387548228,16576.5875302139,5.13620278080431e-09,4.099999999999913,-0.0,31305.532387550466,16576.5875302129,5.1362027788132705e-09,4.099999999999851,-0.0,31305.532387546555,16576.587530213703,5.136202786900774e-09,4.100000000000086,-0.0,31305.532387550844,16576.587530212943,5.1362027925911895e-09,4.100000000000148,-0.0
3,CV-charge,17,47482.33110813328,1236.3636363636365,8.2,7.277272660450691,7.27727266045331,31193.47847485596,16698.881289723962,5.136623654318532e-09,4.099999999999916,-0.0,31193.478474858035,16698.8812897232,5.136623652327292e-09,4.099999999999858,-0.0,31193.47847485421,16698.88128972396,5.1366236604153304e-09,4.100000000000084,-0.0,31193.478474858523,16698.881289723067,5.136623666098479e-09,4.100000000000141,-0.0
3,CV-charge,18,47555.05838086055,1309.0909090909092,8.2,7.054994432545273,7.054994432547988,31084.854525083672,16817.42194714023,5.137036713590225e-09,4.09999999999992,-0.0,31084.85452508585,16817.42194713939,5.137036711599318e-09,4.099999999999862,-0.0,31084.854525082064,16817.421947140265,5.1370367196869044e-09,4.1000000000000805,-0.0,31084.854525086204,16817.421947139308,5.13703672536253e-09,4.100000000000139,-0.0
3,CV-charge,19,47627.78565358782,1381.818181818182,8.200000000000001,6.842510319229964,6.842510319232782,30979.50895039557,16932.375903505166,5.137442289360356e-09,4.099999999999922,-0.0,30979.508950397645,16932.375903504315,5.137442287369815e-09,4.0999999999998655,-0.0,30979.508950393938,16932.375903505304,5.13744229545724e-09,4.100000000000079,-0.0,30979.508950398045,16932.375903504162,5.137442301128938e-09,4.1000000000001355,-0.0
3,CV-charge,20,47700.512926315096,1454.5454545454547,8.2,6.639223427282455,6.6392234272852875,30877.29961024249,17043.89916407762,5.137840692087998e-09,4.099999999999921,-0.0,30877.299610244525,17043.899164076825,5.137840690097775e-09,4.099999999999872,-0.0,30877.29961024074,17043.899164077793,5.13784069818499e-09,4.100000000000078,-0.0,30877.299610245038,17043.899164076738,5.137840703843796e-09,4.1000000000001275,-0.0
3,CV-charge,21,47773.24019904237,1527.2727272727275,8.199999999999996,6.4445814907721966,6.444581490775241,30778.093093549436,17152.13812953114,5.1382322135336615e-09,4.099999999999921,-0.0,30778.093093551648,17152.138129530485,5.138232211543403e-09,4.099999999999875,-0.0,30778.093093547835,17152.138129531268,5.138232219630412e-09,4.100000000000076,-0.0,30778.093093552077,17152.138129530395,5.1382322252905805e-09,4.100000000000123,-0.0
3,CV-charge,22,47845.96747176964,1600.0000000000002,8.2,6.258072001965489,6.258072001968344,30681.763486820826,17257.230950427074,5.1386171294571e-09,4.099999999999927,-0.0,30681.76348682301,17257.230950426503,5.1386171274668806e-09,4.099999999999877,-0.0,30681.763486819294,17257.230950427278,5.138617135553777e-09,4.1000000000000725,-0.0,30681.76348682349,17257.230950426365,5.138617141230513e-09,4.100000000000121,-0.0
3,CV-charge,23,47918.69474449691,1672.727272727273,8.200000000000001,6.07921994852076,6.07921994852353,30588.192347176617,17359.307558208504,5.138995699669824e-09,4.099999999999927,-0.0,30588.192347178738,17359.307558208187,5.13899569767889e-09,4.099999999999882,-0.0,30588.19234717512,17359.30755820886,5.138995705766397e-09,4.100000000000074,-0.0,30588.192347179203,17359.307558207984,5.138995711452997e-09,4.100000000000118,-0.0
3,CV-charge,24,47991.422017224184,1745.4545454545455,8.2,5.907584531265735,5.907584531268325,30497.268066006796,17458.490367727987,5.139368169420156e-09,4.099999999999927,-0.0,30497.268066008524,17458.490367727743,5.139368167429007e-09,4.099999999999888,-0.0,30497.26806600509,17458.49036772844,5.139368175516808e-09,4.1000000000000725,-0.0,30497.268066009226,17458.490367727605,5.139368181208594e-09,4.100000000000111,-0.0
3,CV-charge,25,48064.149289951456,1818.1818181818182,8.2,5.742756364004148,5.742756364006612,30408.885380650587,17554.8948150457,5.139734770446916e-09,4.099999999999925,-0.0,30408.88538065205,17554.89481504541,5.1397347684556285e-09,4.099999999999895,-0.0,30408.88538064873,17554.894815046086,5.139734776543394e-09,4.100000000000073,-0.0,30408.885380652842,17554.894815045183,5.139734782231155e-09,4.100000000000104,-0.0
3,CV-charge,26,48136.87656267873,1890.909090909091,8.2,5.584354922090927,5.584354922093189,30322.944926280525,17648.629851216938,5.14009572194048e-09,4.0999999999999295,-0.0,30322.94492628204,17648.62985121672,5.140095719949442e-09,4.099999999999894,-0.0,30322.944926278735,17648.629851217393,5.140095728037101e-09,4.10000000000007,-0.0,30322.944926282667,17648.629851216534,5.1400957337302705e-09,4.100000000000106,-0.0
3,CV-charge,27,48209.603835406,1963.6363636363637,8.2,5.43202621631234,5.432026216314674,30239.352823914967,17739.79839619815,5.1404512314239834e-09,4.099999999999929,-0.0,30239.35282391641,17739.798396198054,5.140451229433157e-09,4.099999999999897,-0.0,30239.35282391308,17739.798396198577,5.14045123752078e-09,4.100000000000072,-0.0,30239.352823916943,17739.798396197893,5.140451243208419e-09,4.1000000000001044,-0.0
3,CV-charge,28,48282.33110813328,2036.3636363636365,8.200000000000001,5.285440671584602,5.285440671586327,30158.020301410244,17828.497756360983,5.140801495561212e-09,4.0999999999999295,-0.0,30158.02030141147,17828.497756360975,5.140801493570275e-09,4.099999999999898,-0.0,30158.020301408393,17828.49775636142,5.140801501657828e-09,4.100000000000072,-0.0,30158.020301411932,17828.49775636075,5.140801507345908e-09,4.100000000000099,-0.0
3,CV-charge,29,48355.05838086055,2109.0909090909095,8.2,5.144291191673289,5.144291191675132,30078.86334453761,17914.820008816667,5.1411467008956984e-09,4.099999999999932,-0.0,30078.863344538982,17914.820008816692,5.141146698905122e-09,4.0999999999998975,-0.0,30078.863344535846,17914.820008816867,5.14114670699231e-09,4.100000000000066,-0.0,30078.86334453912,17914.820008816347,5.141146712674943e-09,4.100000000000103,-0.0
3,CV-charge,30,48427.78565358782,2181.818181818182,8.200000000000001,5.0082913928167585,5.008291392818269,30001.802375516625,17998.852355449584,5.141487024533614e-09,4.099999999999934,-0.0,30001.80237551782,17998.85235544946,5.141487022543004e-09,4.0999999999999,-0.0,30001.80237551482,17998.852355449726,5.141487030630388e-09,4.100000000000067,-0.0,30001.802375517982,17998.852355449035,5.1414870363140834e-09,4.100000000000098,-0.0
3,CV-charge,31,48500.512926315096,2254.545454545455,8.2,4.87717399066786,4.877173990669404,29926.76195661809,18080.677449294646,5.141822634768583e-09,4.099999999999935,-0.0,29926.761956619306,18080.677449294424,5.1418226327780884e-09,4.099999999999903,-0.0,29926.761956616447,18080.677449294635,5.141822640865364e-09,4.1000000000000645,-0.0,29926.761956619328,18080.677449294195,5.141822646555879e-09,4.1000000000000965,-0.0
3,CV-charge,32,48573.24019904237,2327.2727272727275,8.2,4.750689326413735,4.7506893264154,29853.670516673956,18160.373695651288,5.142153691658968e-09,4.0999999999999375,-0.0,29853.670516675087,18160.37369565092,5.142153689668514e-09,4.099999999999906,-0.0,29853.67051667225,18160.373695651168,5.142153697755829e-09,4.100000000000062,-0.0,29853.670516675273,18160.373695650625,5.142153703446019e-09,4.100000000000092,-0.0
3,CV-charge,33,48645.96747176964,2400.0,8.2,4.628604019237623,4.628604019239392,29782.46009852643,18238.015530101216,5.142480347559095e-09,4.099999999999936,-0.0,29782.460098527685,18238.01553010074,5.1424803455684e-09,4.099999999999908,-0.0,29782.460098524673,18238.015530101096,5.14248035365589e-09,4.100000000000063,-0.0,29782.460098527758,18238.01553010068,5.142480359342656e-09,4.100000000000091,-0.0
3,CV-charge,34,48718.69474449691,2472.727272727273,8.2,4.510699733494759,4.510699733496407,29713.066125632566,18313.673675404058,5.1428027476091925e-09,4.0999999999999375,-0.0,29713.066125633744,18313.673675403603,5.142802745618516e-09,4.099999999999912,-0.0,29713.06612563077,18313.673675404043,5.142802753705943e-09,4.100000000000062,-0.0,29713.066125633908,18313.67367540353,5.1428027593856835e-09,4.100000000000088,-0.0
