Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
26,CV-charge,29,7877.644088387309,240596.8511769385,4.199999999999999,5.366690937359998,5.366690937359998,27112.661651160066,20940.796686891947,-2.2486847534761987e-19,4.199999999999999,-0.0
26,CV-charge,30,7950.371361114581,240669.57844966577,4.200000000000001,5.166550946831262,5.166550946831262,27033.088087121076,21027.785343497373,-2.2481453345776204e-19,4.200000000000001,-0.0
26,CV-charge,31,8023.098633841854,240742.30572239304,4.2,4.976141268903288,4.976141268903288,26956.4516924705,21111.555904405384,-2.2494123515150503e-19,4.2,-0.0
26,CV-charge,32,8095.825906569127,240815.03299512033,4.2,4.794776234843553,4.794776234843553,26882.6125178085,21192.262389299238,-2.250696044154123e-19,4.2,-0.0
26,CV-charge,33,8168.553179296399,240887.7602678476,4.2,4.621833503405212,4.621833503405212,26811.44027370701,21270.04813700589,-2.2514028154038964e-19,4.2,-0.0
26,CV-charge,34,8241.280452023671,240960.48754057486,4.199999999999999,4.456747111809505,4.456747111809505,26742.813453437513,21345.04677924686,-2.2501193843878444e-19,4.199999999999999,-0.0
26,CV-charge,35,8314.007724750945,241033.21481330215,4.2,4.299001406459937,4.299001406459937,26676.61855036822,21417.38310890434,-2.2505917079345623e-19,4.2,-0.0
26,CV-charge,36,8386.734997478217,241105.94208602942,4.200000000000001,4.148125727527791,4.148125727527791,26612.74935824139,21487.17385597764,-2.2497712969875147e-19,4.200000000000001,-0.0
26,CV-charge,37,8459.462270205491,241178.66935875668,4.200000000000001,4.003689741465885,4.003689741465885,26551.106344202977,21554.528382560467,-2.24891974694437e-19,4.200000000000001,-0.0
26,CV-charge,38,8532.189542932763,241251.39663148395,4.2,3.86529933197189,3.86529933197189,26491.596085863555,21619.54930657794,-2.2478122706832e-19,4.2,-0.0
26,CV-charge,39,8604.916815660035,241324.12390421124,4.2,3.7325929735903154,3.7325929735903154,26434.13076484999,21682.333062717316,-2.2477666347428555e-19,4.2,-0.0
26,CV-charge,40,8677.64408838731,241396.8511769385,4.200000000000001,3.6052385235517264,3.6052385235517264,26378.627710315694,21742.970407828336,-2.247416884397175e-19,4.200000000000001,-0.0
26,CV-charge,41,8750.371361114581,241469.57844966577,4.2,3.4829303769911384,3.4829303769911384,26325.00898674377,21801.54687711995,-2.246697310521084e-19,4.2,-0.0
26,CV-charge,42,8823.098633841855,241542.30572239304,4.200000000000001,3.365386938644921,3.365386938644921,26273.20102109754,21858.14319667235,-2.245972138283962e-19,4.200000000000001,-0.0
26,CV-charge,43,8895.825906569127,241615.03299512033,4.2,3.252348370888757,3.252348370888757,26223.13426501274,21912.835657050826,-2.2451896352979214e-19,4.2,-0.0
26,CV-charge,44,8968.5531792964,241687.7602678476,4.2,3.1435745836178564,3.1435745836178564,26174.742888259603,21965.696452241147,-2.2457005819130887e-19,4.2,-0.0
26,CV-charge,45,9041.280452023671,241760.48754057486,4.200000000000001,3.0388434362923,3.0388434362923,26127.964500162838,22016.79398756082,-2.245506790097312e-19,4.200000000000001,-0.0
26,CV-charge,46,9114.007724750945,241833.21481330215,4.2,2.9379491265143005,2.9379491265143005,26082.739896079518,22066.193159822993,-2.2459192295126475e-19,4.2,-0.0
26,CV-charge,47,9186.734997478217,241905.94208602942,4.200000000000001,2.8407007429892257,2.8407007429892257,26039.012826363996,22113.955612557307,-2.2462178618573917e-19,4.200000000000001,-0.0
26,CV-charge,48,9259.462270205491,241978.66935875668,4.200000000000001,2.7469209636690244,2.7469209636690244,25996.729785572697,22160.139968829764,-2.2456850031321824e-19,4.200000000000001,-0.0
26,CV-charge,49,9275.768172982178,241994.97526153337,4.2,2.7263936618115,2.7263936618115,25987.460244168553,22170.264676517538,-2.2457000138398823e-19,4.2,-0.0
27,CC-discharge,0,0.0,241994.97526153337,3.8556520234055776,-27.263836618115,-27.263836618115,25987.460244168553,22170.264676517538,-2.2457000138398823e-19,3.8556520234055776,0.0
27,CC-discharge,1,72.72727272727273,242067.70253426064,3.8315109329924057,-27.263836618115,-27.263836618115,26552.579866132874,21635.76489734823,-2.245700223103255e-19,3.8315109329924057,0.5507845781437374
27,CC-discharge,2,145.45454545454547,242140.42980698793,3.815204566452671,-27.263836618115,-27.263836618115,26972.1675815502,21182.284838039097,-2.2457004656631826e-19,3.815204566452671,1.1015691562874748
